Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Year_Exposure,Plot_Target1,Attack_Preparation,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Primary_Event_Mass_Casualty_Incident,Primary_Event_Mass_Casualty_Incident_Type,Primary_Event_Mass_Casualty_Incident_Killed,Foreign_Fighter,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Actively_Recruited,Recruiter1,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Activities1,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Loc_Habitation_State1,Loc_Habitation_City1,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,Event_Influence1,Radicalization_Place,Broad_Ethnicity,Age,Marital_Status,Children,Gender,Religious_Background,Convert,Reawakening,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Education,Student,Employment_Status,Work_History,Military,Military_Status_Arrest,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Abuse_Child,Abuse_Adult,Abuse_Type1,Psychological,Alcohol_Drug,Radical_Friend,Radical_Family,Radical_Signif_Other,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Age,Gang,Gang_Age_Joined,Trauma,Other_Ideologies,Angry_US,Group_Grievance
3592,Texas,Austin,2010,2,2,0,1,-99,5,1,1,0,-88,0,10,-88,-88,7,0,0,-88,0,-88,-88,-88,0,0,0,0,-88,-88,-88,0,1,0,0,4,Texas,Austin,0,3,10,5,8,0,3,53,3,2,2,-99,0,-99,United States of America,1,United States of America,636,0,-88,5,0,2,4,0,-88,0,1,2,0,0,-88,0,0,0,0,0,2,10,2,0,-88,2,0,1,0
3595,Nevada,Henderson,2009,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,4,2,-99,-99,-99,-99,3,120,0,-99,-99,-99,-99,-99,-99,0,1,0,0,4,Nevada,Henderson,0,3,7,5,-99,-99,3,66,2,-99,2,-99,0,-99,United States of America,1,United States of America,792,0,-88,-99,0,1,4,1,0,0,-99,2,0,0,-88,0,0,-99,-99,-99,0,-88,-88,0,-88,-99,0,1,3
3596,Florida,Okaloosa,2009,3,0,0,1,-99,5,1,-88,-88,-88,0,10,2,4,-99,0,0,-88,1,-88,-88,-88,0,-99,-99,-99,-99,-99,-99,0,1,0,0,2,Florida,Fort Walton Beach,0,-99,10,5,8,0,3,28,2,-99,2,-99,0,0,United States of America,1,United States of America,336,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,1,0,-99,-99,-99,-99,-99,-99,0,-88,-99,0,1,0
3597,Arkansas,Gassville,2008,2,-99,-99,0,-99,5,1,0,-88,-88,0,10,2,4,4,0,0,-88,-99,-88,-88,-88,0,-99,-99,-99,-99,-99,-99,0,1,0,0,4,Florida,Ormond Beach,0,-99,9,3,-99,-99,-99,70,-99,-99,2,-99,0,-99,United States of America,1,United States of America,84,0,-88,-99,-99,6,-99,0,-88,0,-99,-99,0,0,-88,0,0,-99,-99,-99,3,3,5,0,-88,-99,0,-99,-99
3599,Georgia,Fort Stewart,2011,2,2,1,3,-99,3,1,1,0,-88,0,10,2,4,4,2,1,1,0,1,2,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,Georgia,Fort Stewart,0,2,10,1,0,0,3,25,2,4,2,-99,0,-99,United States of America,1,United States of America,300,0,-88,3,0,1,4,1,1,0,-99,2,0,0,-88,0,1,2,-99,2,1,10,2,0,-88,0,0,1,-99
3601,Wisconsin,Milwaukee,1995,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,4,1,1,4,0,0,2,-99,1,-99,-99,-88,-88,-88,-88,0,1,0,0,4,Wisconsin,Milwaukee,-99,-99,9,1,-99,0,3,35,-99,-99,2,11,0,-99,United States of America,1,United States of America,-99,0,-88,-99,0,1,4,0,-88,-99,-99,-99,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,-99,0,-99,-99
3602,Florida,Miami,2009,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,4,2,-99,-99,-99,0,3,-99,1,1,-99,1,-99,3,1,0,1,0,0,4,Florida,Miami,0,-99,9,5,-99,-99,3,50,-99,-99,2,-99,0,-99,-99,-99,-99,-99,0,-88,-99,-99,2,4,0,-88,0,-99,3,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,-99,0,1,3
3604,Indiana,Indianapolis,2007,14,0,0,0,0,5,1,0,-88,-88,0,10,2,4,4,3,0,-88,0,1,3,48,0,-99,1,0,-88,-88,-88,0,1,0,0,2,Missouri,Springfield,0,3,10,5,-99,-99,3,33,1,-99,2,-99,0,-99,United States of America,1,United States of America,396,0,-88,-99,0,-99,3,0,-88,0,-99,1,0,0,-88,0,0,3,-99,-99,3,1,3,0,-88,-99,0,-99,-99
3605,California,Ventura,2005,14,-99,-99,-99,-99,5,1,0,-88,-88,0,7,2,4,4,1,-99,-99,-99,-99,3,36,1,-99,-99,-99,-99,-99,-99,0,1,0,0,2,California,Ventura,0,3,7,5,-99,-99,3,39,1,0,2,-99,0,-99,United States of America,1,United States of America,468,0,-88,-99,-99,-99,-99,0,-88,0,-99,2,0,0,-88,0,1,3,-99,-99,3,6,4,0,-88,-99,0,1,3
3607,Pennsylvania,Pittsburgh,2008,2,1,0,1,-99,3,1,1,0,-88,0,5,-99,4,5,2,-99,-99,-99,-99,2,-99,0,-99,-99,-99,-99,-99,-99,0,1,0,0,1,Pennsylvania,Troutville,-99,1,7,1,-99,-99,3,60,-99,-99,2,-99,0,-99,United States of America,1,United States of America,720,0,-88,-99,-99,-99,-99,1,0,0,-99,-99,0,0,-88,0,0,2,-99,-99,-99,-99,-99,0,-88,-99,0,1,-99
3608,Pennsylvania,-99,1991,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,-99,-99,1,3,-99,-99,-99,1,3,169,0,-88,-99,-88,-88,-88,-88,0,1,0,0,2,Pennsylvania,Ulysses,0,3,5,4,-99,0,3,36,2,3,2,15,0,-99,United States of America,1,United States of America,432,0,-88,2,1,4,-99,1,0,0,1,1,0,0,-88,0,0,-99,2,0,3,4,4,0,-88,-99,0,1,1
3609,Michigan,Dearborn,2009,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,2,4,1,0,0,-88,0,-88,-88,-88,1,1,1,0,-88,-88,-88,0,1,0,0,3,Florida,Gainesville,-99,2,9,5,1,1,3,58,1,3,2,11,0,0,United States of America,1,United States of America,360,0,-88,-99,0,2,4,0,-88,0,2,2,0,0,-88,0,0,-99,0,-99,0,-88,-88,0,-88,1,0,0,0
3612,-99,-99,2007,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,-88,1,1,3,-99,-99,2,-99,2,-99,0,1,-99,1,-99,1,1,0,1,0,0,2,West Virginia,Frost,0,3,7,4,-99,-99,3,61,1,-99,2,-99,0,-99,United States of America,1,United States of America,732,0,-88,-99,-99,1,3,1,0,0,-99,-99,0,0,-88,0,0,3,-99,-99,-99,-99,-99,0,-88,-99,0,-99,-99
3613,Illinois,Fairview Heights,2010,2,1,0,1,0,1,1,0,-88,-88,0,8,2,4,4,0,0,-88,0,-88,-88,-88,0,1,0,1,-99,1,1,0,1,0,0,3,Illinois,Fairview Heights,0,1,3,5,-99,-99,3,50,2,2,2,11,0,-99,United States of America,1,United States of America,600,0,-88,-99,0,-99,-99,1,0,0,-99,-99,0,0,-88,2,0,-99,-99,0,0,-88,-88,0,-88,1,0,1,1
3617,Arizona,Scottsdale,2012,14,2,-99,1,-99,5,1,0,-88,-88,0,9,2,1,5,2,-99,-99,-99,0,-99,-99,0,-99,-99,0,-88,-88,-88,0,1,0,0,2,Illinois,Junction,-99,-99,10,-99,-99,-99,3,61,-99,-99,2,-99,0,-99,United States of America,1,United States of America,732,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,-99,0,-99,2
3624,Florida,Miami,2007,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,4,2,-99,-99,-99,-99,3,-99,1,-99,-99,0,-88,-88,-88,0,1,0,0,4,Florida,Orlando,-99,-99,7,3,-99,-99,1,51,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,-99,0,1,-99
3625,Texas,Jacksonville,2008,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,-99,2,0,-88,2,-99,2,3,0,-99,-99,-99,-99,-99,-99,0,1,0,0,1,Missouri,-99,-99,-99,1,1,0,-99,3,50,-99,-99,2,10,0,-99,United States of America,1,United States of America,600,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,1,-99,-99,-99,2,18,5,0,-88,-99,0,-99,-99
3626,Indiana,Indianapolis,2008,14,-99,-99,-99,-99,5,1,0,-88,-88,0,10,2,4,4,3,1,-99,-99,1,2,-99,0,-99,-99,-99,-99,-99,-99,0,1,0,0,2,Ohio,-99,0,2,10,1,-99,-99,3,24,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,-99,0,-99,-99
3629,Pennsylvania,Lucinda,2008,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,2,0,-88,-99,-99,3,-99,0,1,1,1,-99,13,1,0,1,0,0,1,Pennsylvania,Lucinda,0,-99,8,5,-99,-99,3,64,2,1,2,11,0,-99,United States of America,1,United States of America,768,0,-88,-99,-99,1,4,0,-88,0,-99,-99,0,0,-88,0,0,3,-99,-99,-99,-99,-99,0,-88,-99,0,-99,-99
3634,Pennsylvania,Pittsburgh,2009,3,0,0,1,0,5,1,-88,-88,-88,0,10,2,4,4,0,0,-88,0,-88,-88,-88,0,1,0,1,-99,3,1,0,1,0,0,1,Pennsylvania,Pittsburgh,0,2,10,1,-99,0,3,22,1,0,2,-99,0,0,United States of America,1,United States of America,264,0,-88,2,0,1,3,1,0,0,1,2,2,0,3,0,0,-99,-99,-99,0,-88,-88,0,-88,2,0,1,0
3637,Tennessee,Jackson,2008,2,2,0,3,1,3,1,1,0,-88,0,7,2,4,4,2,-99,-99,-99,-99,2,-99,0,1,-99,1,-99,1,1,0,1,0,0,2,Tennessee,Bells,0,-99,10,5,0,-99,3,20,1,0,2,-99,0,-99,United States of America,1,United States of America,240,0,-88,2,0,3,1,0,-88,0,2,2,0,0,-88,0,0,-99,-99,-99,0,-88,-88,0,-88,-99,0,1,1
3642,Nevada,Las Vegas,2006,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,4,0,0,-88,-99,-88,-88,-88,1,1,1,0,-88,-88,-88,0,1,0,0,4,Nevada,Las Vegas,0,3,6,5,0,-99,3,80,-99,-99,2,-99,0,-99,United States of America,1,United States of America,960,0,-88,-99,0,2,4,0,-88,0,-99,3,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,-99,0,1,1
3643,Texas,Fort Davis,1997,14,-99,-99,-99,-99,5,1,0,-88,-88,0,10,2,4,4,3,0,-88,0,1,3,-99,0,-99,-99,-88,-88,-88,-88,0,1,0,0,4,Texas,El Paso,0,3,10,5,0,-99,3,43,2,0,2,-99,0,0,United States of America,1,United States of America,516,0,-88,4,0,2,3,0,-88,0,-99,1,0,0,-88,0,0,1,-99,1,0,-88,-88,0,-88,0,0,1,3
3644,Indiana,Indianapolis,2007,-99,-99,-99,0,-99,5,1,0,-88,-88,0,10,1,4,4,3,-99,-99,2,1,1,18,0,-99,-99,-99,-99,-99,-99,0,1,0,0,2,Alaska,-99,-99,2,10,4,-99,3,3,26,2,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,1,0,0,-99,-99,0,0,-88,0,0,-99,-99,1,-99,-99,-99,0,-88,-99,0,-99,3
3645,California,Claremont,2006,14,0,0,1,0,5,1,0,-88,-88,0,10,2,4,4,2,-99,-99,-99,-99,2,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,2,California,Joshua Tree,0,-99,10,5,-99,-99,3,28,-99,-99,2,-99,0,-99,United States of America,1,United States of America,336,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,0,-99,-99,-99,2,20,3,0,-88,-99,0,-99,-99
3650,Montana,Jordan,2009,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,0,-88,-88,-99,3,-99,-99,-99,-99,1,-99,0,-99,-99,0,-88,-88,-88,0,1,0,0,1,Mississippi,Hernando,0,-99,0,1,-99,-99,3,68,2,-99,2,-99,0,-99,United States of America,1,United States of America,816,0,-88,2,-99,1,3,0,-88,0,-99,2,0,0,-88,2,0,-99,0,0,3,2,5,0,-88,-99,0,-99,0
3651,Arizona,Scottsdale,2009,3,2,-99,1,-99,5,1,0,-88,-88,0,10,2,4,4,2,-99,-99,-99,-99,3,-99,0,-99,-99,0,-88,-88,-88,0,1,0,0,4,Missouri,Pineville,0,3,10,5,-99,0,3,56,1,0,2,15,0,-99,United States of America,1,United States of America,672,0,-88,3,0,4,1,1,0,0,-99,-99,0,0,-88,0,0,-99,-99,-99,2,10,3,0,-88,-99,0,1,1
3652,New Jersey,Mays Landing,2005,14,-99,-99,1,-99,5,1,0,-88,-88,0,10,2,4,4,2,-99,-99,-99,-99,2,-99,0,1,-99,1,-99,13,1,0,1,0,0,2,New Jersey,Atlantic City,-99,-99,10,1,-99,-99,3,40,-99,-99,2,-99,0,-99,United States of America,1,United States of America,480,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,0,-99,-99,-99,3,4,4,0,-88,-99,0,-99,2
3653,Tennessee,Jackson,2008,2,2,0,3,1,3,1,1,0,-88,0,7,2,4,4,2,0,-88,0,-99,2,-99,0,1,-99,1,4,13,1,0,1,0,0,2,Arkansas,Helena,0,-99,10,5,8,0,3,18,1,0,2,-99,0,-99,United States of America,1,United States of America,216,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,0,0,1,1
3654,Nebraska,Wolbach,2009,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,1,-99,-99,-99,-99,1,-99,0,-99,-99,-99,-99,-99,-99,0,1,0,0,1,Nebraska,Wolbach,-99,-99,9,4,-99,-99,3,59,3,-99,2,-99,0,-99,United States of America,1,United States of America,708,0,-88,-99,-99,1,4,0,-88,0,-99,2,0,0,-88,0,0,-99,-99,0,1,-99,-99,0,-88,-99,0,1,3
3655,Montana,-99,2000,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,4,1,4,4,3,0,-88,0,-99,-99,-99,0,-99,-99,-88,-88,-88,-88,0,1,0,0,2,Montana,Cascade County,-99,-99,5,4,-99,-99,3,29,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,3,-99,1,4,1,1,0,-99,2,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,-99,0,-99,-99
3657,New Hampshire,Plainfield,2007,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,7,2,4,4,2,-99,-99,-99,-99,3,168,0,1,-99,1,3,26,3,0,1,0,0,1,New Hampshire,Plainfield,0,3,10,5,6,0,3,64,2,-99,2,16,0,-99,United States of America,1,United States of America,768,0,-88,-99,0,6,4,0,-88,0,-99,3,0,0,-88,0,0,-99,3,3,3,3,2,0,-88,-99,0,1,3
3659,Ohio,Thornville,2008,3,-99,-99,-99,-99,5,1,0,-88,-88,0,10,2,2,3,3,-99,-99,-99,1,2,-99,0,-99,-99,0,-88,-88,-88,0,1,0,0,2,Indiana,-99,0,-99,10,5,-99,-99,3,26,1,0,2,-99,0,-99,United States of America,1,United States of America,312,0,-88,-99,-99,1,2,0,-88,0,-99,2,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,-99,0,-99,-99
3660,California,Westwood,2006,14,-99,-99,1,-99,5,1,0,-88,-88,0,10,2,4,-99,2,-99,-99,-99,-99,2,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,2,California,Big Bear Lake,-99,-99,10,3,-99,-99,3,23,-99,-99,2,-99,0,-99,United States of America,1,United States of America,276,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,0,3,-99,-99,-99,-99,-99,0,-88,-99,0,-99,-99
3665,Virginia,Arlington,1974,-88,-88,-88,-88,-88,0,0,,,,0,0,-88,-88,6,3,0,-88,1,1,3,336,0,-88,-99,-88,-88,-88,-88,0,1,0,0,2,Georgia,Atlanta,-99,3,5,5,2,0,3,32,3,2,2,18,0,-99,United States of America,1,United States of America,384,0,-88,11,0,2,4,0,-88,0,3,3,0,0,-88,0,0,-99,-99,1,-99,-99,-99,0,-88,-99,0,1,3
3668,Texas,-99,2008,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,2,2,-99,-99,-99,-99,3,-99,0,-99,1,0,-88,-88,-88,0,1,0,0,4,Texas,Jacksonville,0,-99,9,5,6,0,3,59,-99,-99,2,15,0,-99,Canada,3,Canada,-99,1,Canada,5,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,0,0,2,-99,-99,-99,-99,-99,0,-88,3,0,1,0
3669,Oregon,Eugene,2009,14,0,0,0,0,5,1,0,-88,-88,0,10,2,4,4,2,-99,-99,-99,-99,1,-99,1,0,-99,0,-88,-88,-88,0,1,0,0,2,Oregon,Eugene,0,-99,10,1,-99,-99,3,35,-99,-99,2,-99,0,-99,United States of America,1,United States of America,420,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,0,0,3,-99,3,2,-99,-99,0,-88,-99,0,-99,1
3673,New Hampshire,Plainfield,2006,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,7,2,4,4,2,-99,-99,-99,0,2,-99,0,-99,-99,0,-88,-88,-88,0,1,0,0,4,New Hampshire,Plainfield,-99,-99,10,5,-99,-99,3,65,2,-99,1,-99,0,-99,United States of America,1,United States of America,780,0,-88,11,0,2,4,0,-88,0,-99,3,0,0,-88,0,0,3,2,3,-99,-99,-99,0,-88,-99,0,1,1
3674,Ohio,Thornville,2006,2,-99,-99,1,-99,5,1,0,-88,-88,0,10,2,4,3,3,-99,-99,-99,1,2,-99,0,-99,-99,-99,-99,-99,-99,0,1,0,0,2,Indiana,Indianapolis,0,-99,10,4,-99,3,3,-99,1,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,0,3,-99,-99,-99,-99,-99,0,-88,-99,0,1,-99
3675,Pennsylvania,Clearfield,2008,2,-99,-99,-99,-99,1,1,0,-88,-88,0,5,2,4,1,2,-99,-99,-99,-99,3,-99,0,-99,-99,0,-88,-88,-88,0,1,0,0,1,Pennsylvania,DuBois,0,3,7,4,-99,-99,3,61,-99,-99,2,-99,0,-99,United States of America,1,United States of America,732,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,0,2,-99,-99,1,20,5,0,-88,-99,0,1,3
3678,Florida,Niceville,1993,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,1,1,1,2,1,1,-99,-99,3,-99,0,-88,-99,-88,-88,-88,-88,0,1,0,0,2,Florida,Niceville,-99,-99,5,4,-99,-99,3,-99,-99,-99,2,15,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,0,-99,-99,-99,1,10,3,0,-88,-99,0,1,3
3684,Vermont,-99,2007,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,4,2,-99,-99,-99,-99,2,-99,0,-99,-99,-99,-99,-99,-99,0,1,0,0,4,Vermont,Randolph,-99,-99,7,5,6,-99,3,50,2,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,0,0,-99,-99,2,-99,-99,-99,0,-88,-99,0,1,3
3685,Indiana,-99,2005,-99,-99,-99,-99,-99,5,1,0,-88,-88,0,10,2,1,1,3,0,-88,1,1,3,-99,0,-99,-99,-99,-99,-99,-99,0,1,0,0,2,Indiana,Indianapolis,0,3,10,5,0,0,3,30,-99,-99,2,15,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,1,4,0,-88,0,-99,2,0,0,-88,0,0,3,-99,-99,3,4,3,0,-88,-99,0,1,-99
3686,South Carolina,Abbeville,2003,3,1,0,1,0,5,1,-88,-88,-88,0,10,2,4,6,2,0,-88,0,0,3,-99,1,0,0,-88,-88,-88,-88,0,1,0,0,4,New Hampshire,Warren,0,3,10,5,8,3,3,73,2,1,2,11,0,0,United States of America,1,United States of America,876,0,-88,-99,-99,3,-99,0,-88,0,2,2,0,0,-88,2,0,0,2,2,1,20,5,0,-88,0,0,1,0
3689,Washington,Tacoma,1993,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,7,2,4,4,2,-99,-99,-99,-99,3,-99,0,-88,-99,-88,-88,-88,-88,0,1,0,0,2,Washington,Auburn,0,-99,10,4,-99,1,3,19,-99,0,2,15,0,-99,United States of America,1,United States of America,228,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,0,0,3,-99,-99,-99,-99,-99,0,-88,-99,0,-99,3
3694,Arizona,-99,2002,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,0,-88,-88,1,3,-99,-99,-99,1,1,-99,0,-99,-99,-88,-88,-88,-88,0,1,0,0,2,Indiana,-99,0,-99,7,4,-99,-99,3,-99,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,0,3,-99,-99,-99,-99,-99,0,-88,-99,0,-99,2
3695,Washington,Spokane,2004,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,1,2,0,-88,0,0,3,48,1,1,0,-88,-88,-88,-88,0,1,0,0,2,Washington,Spokane,1,2,6,5,0,0,3,22,1,0,2,-99,0,0,United States of America,1,United States of America,264,0,-88,3,0,1,4,1,1,0,-99,2,0,0,-88,0,0,3,-99,-99,-99,-99,-99,0,-88,0,0,0,1
3701,New Hampshire,Concord,2007,4,-99,-99,-99,1,4,1,-88,-88,-88,0,10,2,2,4,2,-99,-99,-99,0,2,-99,0,-99,-99,-99,-99,-99,-99,0,1,0,0,4,New York,Cohoes,-99,-99,10,5,-99,-99,-99,40,-99,-99,2,-99,0,-99,United States of America,1,United States of America,480,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,-99,0,1,-99
3702,-99,-99,1991,-99,-99,-99,-99,-88,5,1,0,-88,-88,0,10,-99,-99,1,3,-99,-99,-99,1,2,264,0,-88,1,-88,-88,-88,-88,0,1,0,0,2,Arizona,Mesa,0,-99,10,5,-99,3,3,19,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,0,-99,1,0,0,-88,0,1,3,-99,-99,-99,-99,-99,0,-88,-99,0,-99,3
3703,Colorado,Aurora,1994,2,1,0,1,-99,3,1,1,0,-88,0,5,1,4,1,2,0,-88,1,0,3,36,0,-88,-99,-88,-88,-88,-88,0,1,0,0,1,Texas,Waco,-99,3,9,5,6,-99,3,25,-99,-99,2,15,2,-99,United States of America,1,United States of America,300,0,-88,4,1,-99,-99,0,-88,-99,-99,-99,0,0,-88,1,0,3,-99,-99,-99,-99,-99,0,-88,-99,0,1,1
3706,Pennsylvania,-99,1998,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,2,-99,2,-99,-99,1,0,3,-99,0,-99,-99,-88,-88,-88,-88,0,1,0,0,4,Pennsylvania,-99,-99,3,5,4,-99,-99,3,55,3,1,2,-99,0,-99,United States of America,1,United States of America,660,0,-88,5,-99,1,4,1,0,0,-99,2,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,-99,0,-99,-99
3708,New Hampshire,Plainfield,2007,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,-99,2,-99,2,0,-88,1,-99,2,-99,0,2,0,0,-88,-88,-88,0,1,0,0,4,Texas,Alice,0,2,9,5,6,0,1,30,3,4,2,-99,0,-99,United States of America,1,United States of America,360,0,-88,5,0,1,3,1,0,0,-99,2,0,0,-88,0,0,2,2,-99,0,-88,-88,0,-88,-99,0,1,1
3709,Indiana,-99,2000,14,-99,-99,-99,-99,5,1,0,-88,-88,0,10,-99,4,1,3,1,2,1,1,3,24,0,0,0,-88,-88,-88,-88,0,1,0,0,2,New Mexico,Albuquerque,0,3,10,5,0,0,3,31,1,0,2,-99,0,0,United States of America,1,United States of America,375,0,-88,1,1,1,2,0,-88,0,-99,1,2,0,3,0,1,-99,1,0,0,-88,-88,0,-88,1,0,0,1
3714,Indiana,Logan,2008,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,0,-88,-88,1,3,-99,-99,-99,1,2,-99,0,-99,-99,-99,-99,-99,-99,0,1,0,0,2,Ohio,Logan,0,2,7,5,-99,-99,3,-99,1,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,0,-99,2,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,-99,0,-99,-99
3758,New York,New York,2009,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,1,2,-99,1,0,-88,-99,0,3,84,0,1,0,1,5,1,1,0,1,0,0,4,New York,New York,0,2,9,4,1,0,3,23,1,0,2,-99,0,0,United States of America,1,United States of America,276,0,-88,-99,0,2,4,0,-88,0,-99,2,0,0,-88,0,0,-99,0,-99,0,-88,-88,0,-88,0,0,1,0
3768,Oklahoma,Tulsa,1997,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,4,0,-99,-99,0,-88,-88,-88,1,-99,-99,-88,-88,-88,-88,0,1,0,0,4,Oklahoma,Ponca City,0,3,9,5,-99,-99,-99,50,-99,-99,2,-99,0,-99,United States of America,1,United States of America,600,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,-99,0,-99,-99
3770,Minnesota,Minneapolis,2006,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,4,2,0,-88,0,0,2,-99,0,1,2,-99,-99,-99,-99,0,1,0,0,4,Minnesota,Minneapolis,0,3,9,5,0,0,3,63,2,4,2,11,0,-99,United States of America,1,United States of America,756,0,-88,5,0,2,4,0,-88,0,-99,3,0,0,-88,0,0,2,0,0,0,-88,-88,0,-88,-99,0,1,0
3775,Texas,Austin,2021,1,1,0,0,-99,5,1,0,-88,-88,0,10,1,4,4,3,-99,-99,-99,0,2,-99,0,1,-99,1,5,1,1,0,1,0,0,14,Texas,Spicewood,0,2,9,5,12,-99,3,45,2,2,1,11,0,0,United States of America,1,United States of America,540,0,-88,5,0,4,1,0,-88,0,2,3,0,0,-88,0,0,-99,-99,-99,0,-88,-88,0,-88,0,0,1,3
